regime_label,prob_r0,prob_r1,prob_r2
0,0.9999028094064999,7.757398280706969e-05,1.9616610686611885e-05
2,0.06431295591053555,1.0852955073394288e-05,0.9356761911343634
0,0.49970994918342654,7.96960200805129e-06,0.5002820812141608
2,2.1207778286631497e-10,3.0237621451267053e-05,0.9999697621666805
0,0.9999422515606434,1.1031001864783986e-06,5.664533920445979e-05
2,1.118463180400647e-08,1.140804097484762e-05,0.999988580774414
2,0.000160281328025742,1.5650100228685294e-06,0.9998381536615745
2,0.04928440033461329,3.5313882521740817e-06,0.9507120682768487
0,0.9999479093274024,5.183064403598846e-05,2.600284341398001e-07
1,5.236127159398311e-47,1.0,6.567620826513728e-22
0,0.9973273855438402,0.0004435114158582857,0.0022291030398580622
2,0.004724247035991238,3.617165520891831e-05,0.9952395813091776
2,3.428600596943275e-10,0.06123628446720494,0.9387637151902444
1,1.975680297644373e-33,1.0,6.146333638468065e-66
1,1.26179464823039e-06,0.9999987382051361,4.3028045066460545e-22
1,0.0005387709103449005,0.9994612290895128,4.697493788508188e-16
1,1.2197724810615206e-146,1.0,6.972771471880791e-106
1,1.4353546777289977e-99,1.0,6.610097384736227e-149
1,3.515772512672754e-14,1.0,2.3626110282173758e-32
1,8.049975984829372e-12,0.9999999999918145,1.207048583715104e-27
1,3.1098872796768522e-30,1.0,1.4743756459911763e-18
1,2.3780330624291043e-18,0.9999966600136148,3.3399868334764092e-06
1,3.1456888817722305e-33,1.0,5.187785332948666e-62
1,1.1393161544497635e-14,1.0,3.226619591355526e-32
1,4.278002529243076e-08,0.9999999572200986,4.860664770344526e-20
1,9.064600228600436e-25,1.0,3.9891680694358257e-13
1,0.0,1.0,0.0
1,1.642958662006153e-32,1.0,1.99308218464157e-33
1,1.0141966928918976e-41,1.0,4.901597220394992e-31
1,4.911342364690487e-27,1.0,1.4094724108172079e-30
1,5.383167682763946e-25,0.9999999998244675,1.7528538570829663e-10
1,5.009369230038534e-19,0.9999998709790899,1.290204843321862e-07
1,1.528574761976871e-09,0.9999999984711394,3.0008499063200134e-15
1,6.269476644683655e-14,0.9999979528559415,2.0471436094184385e-06
1,6.623745407469047e-10,0.99999869061043,1.3087267979787717e-06
1,1.941465987955793e-12,0.9999741018379934,2.5898160387692865e-05
1,8.121967732388866e-13,0.9999717944750658,2.8205523968698726e-05
1,1.7271148334420503e-11,0.9998428817878144,0.00015711819518088692
1,0.09140092841107621,0.9085990715886861,1.179879648188468e-15
1,9.945715686218246e-38,1.0,8.414686180972046e-16
2,0.06446332643800792,0.0002598518207097521,0.9352768217414941
2,8.118461487241781e-08,0.000267879098436293,0.999732039716957
1,2.7226826553043765e-07,0.9999997277318842,6.540081988783857e-26
1,2.5370304888985527e-20,0.9999793744335667,2.062556672735116e-05
1,2.759295178499798e-46,1.0,5.209563726007729e-62
0,0.7507475538407063,0.0006523337683284921,0.2486001123909036
2,4.155450015959546e-07,7.047993913368723e-05,0.9999291045162831
0,0.9999098777401714,8.840358741815398e-05,1.7186719843674723e-06
2,2.8507016455761715e-11,0.1765565763479709,0.8234434236236032
1,2.041414702626632e-54,1.0,2.0798102471352631e-60
0,0.9962784992108206,0.00370918847818775,1.2312310917921112e-05
1,3.6892072657999643e-54,1.0,6.507329131335221e-61
1,2.858906661173752e-70,1.0,3.5884924519882514e-94
1,2.5206149571004835e-18,0.999148311257145,0.000851688742939117
0,0.9975536721704856,0.0024460824144499206,2.4541545635795974e-07
0,0.9887421114593195,0.0007231758120308057,0.010534712728947097
2,0.02296217215139324,0.0007544129182159733,0.9762834149306375
1,3.406948156371771e-08,0.999999965930329,1.5558827122684891e-27
0,0.9660092251250404,0.033141099152538725,0.0008496757225042969
2,5.936318801862663e-09,0.0014494234184728562,0.9985505706456305
2,0.003735674857261287,0.0013763017809592449,0.9948880233619926
1,0.0,1.0,0.0
1,6.945452421372453e-25,1.0,5.221662320955618e-25
1,4.6767906905253605e-29,1.0,4.488628548330705e-33
1,1.0842249151182807e-28,1.0,2.0069978448953188e-32
1,2.0225402311938814e-16,0.9999999986703187,1.329403551391383e-09
1,3.2512201449405364e-235,1.0,7.200907911004965e-184
1,8.825471395097632e-34,1.0,1.493683956964504e-19
1,1.3417310504110014e-27,1.0,3.085110664678466e-19
1,2.192057854245402e-25,1.0,3.091043710549539e-38
1,4.825334382305339e-32,1.0,6.88283340195297e-15
1,9.52546562135013e-15,0.9999999995088729,4.913000636719261e-10
1,1.39439376449735e-13,0.9999999706487874,2.9351519367678916e-08
2,0.05961162622326994,0.020329726387118982,0.9200586473892486
2,0.007678072079339418,0.0003170806994268751,0.9920048472212336
0,0.9991633892382158,0.0008366047709547012,5.990566856910444e-09
2,0.00029482616579304654,0.00017264094415646652,0.9995325328901492
2,7.742298108034375e-06,7.885764682453547e-05,0.9999134000546833
2,0.0002488530564177944,8.866906568006203e-05,0.9996624778777266
1,5.2291446861155573e-247,1.0,0.0
1,8.152397088288733e-10,0.9999999991850927,2.373853562982639e-18
1,2.4794831908118755e-23,0.9999999999990905,6.685098322544781e-13
1,9.100586264687974e-09,0.999999990895958,3.8927622327266575e-12
1,2.394079081068171e-07,0.9847008222531745,0.01529893833895894
1,1.3739497846123107e-17,0.9996692513346946,0.0003307486651788692
1,4.569504848261976e-06,0.6867565967323246,0.31323883376310774
1,6.306642171526678e-11,0.9999999999372449,2.7200942026795676e-29
1,8.72781703625469e-41,1.0,7.502087773551052e-19
1,0.013987737449662923,0.9569055134163407,0.0291067491338846
1,0.1389872612448646,0.8574148936745913,0.003597845080873822
1,3.10061720445357e-05,0.6382391579059258,0.3617298359220899
1,2.3847776958059282e-14,0.677273897507673,0.32272610249236755
1,0.4478559725330559,0.5521440274660455,1.3139034671361919e-12
1,2.255072907031288e-26,0.9999999815481717,1.8452085522316924e-08
1,1.2642619824471414e-12,0.9315953056158185,0.06840469438323041
1,0.0027294996525840482,0.9972705003470761,4.2694591666156356e-18
1,7.407836141219059e-51,1.0,3.491426687024476e-26
2,0.08522609863602688,0.010615075528882736,0.9041588258347852
0,0.8040186980292707,8.32202289759419e-05,0.19589808174194437
0,0.7639406196964532,0.004305480428129849,0.23175389987575754
1,0.0013806924164100364,0.9986193075833458,2.6442427246549187e-20
2,6.573547103987027e-09,0.007868030503925942,0.9921319629228192
2,2.1448993636670477e-10,0.0003063432749945251,0.999693656510414
0,0.9998134849685857,1.936655255179293e-05,0.00016714847856176242
2,5.734860334405335e-08,4.05795076193884e-05,0.9999593631435947
2,2.0455088880766506e-05,6.202522580445684e-05,0.9999175196855464
2,0.00014893845787998693,1.5230856018571441e-05,0.9998358306860615
0,0.5311776549333376,2.3041887939982147e-05,0.4687993031789178
2,0.019549218951628283,8.505283395829994e-06,0.980442275765198
0,0.9999967333204646,2.0507099815723933e-06,1.2159691390156337e-06
2,0.000484754606193335,3.869512573469889e-06,0.9995113758813323
0,0.9999787968992296,2.120296279179229e-05,1.3766089550062878e-10
2,3.674073287255581e-05,9.888273772004389e-05,0.9998643765293055
1,4.898400320901038e-24,0.9999982294691321,1.7705309697222648e-06
2,0.00301205860165938,9.725672979703505e-05,0.9968906846681903
0,0.9999859246435483,1.2558604137259502e-05,1.5167524345635586e-06
0,0.9922715451282672,0.00015372982011958936,0.007574725051508344
1,2.4805488872744136e-17,0.9658383910277251,0.034161608972536985
2,0.05424072778570281,0.00017761126403777335,0.9455816609505767
2,0.04648350401367994,6.590185382077359e-06,0.9535099058008237
0,0.943354261987158,9.039708867367155e-06,0.056636698303542524
2,0.003131342660240679,3.0929432375020607e-06,0.9968655643966317
2,0.017225856897159886,2.6732643009247723e-06,0.9827714698389147
2,2.7872342318899584e-06,1.148879683117684e-06,0.9999960638856622
0,0.9987498691698464,1.470482271847333e-06,0.001248660347696375
2,0.0019622520536038213,2.251377790567316e-06,0.9980354965682116
2,0.0004257755028051715,1.7027242137668633e-06,0.9995725217729307
2,6.397377248224039e-06,2.218139069904331e-06,0.9999913844838438
2,0.0070570623360586724,2.554480068155148e-06,0.9929403831841171
2,5.0274757740714704e-05,1.4486183718745704e-06,0.9999482766241423
0,0.9997349724794231,3.718991887249365e-05,0.00022783760202516208
1,5.127712904146717e-18,1.0,3.7701742132104597e-44
2,1.5977867756462945e-07,0.003787601359534428,0.9962122388619115
0,0.7386744034952103,0.00017454920381260338,0.2611510473006794
0,0.9960864362715998,0.00391356344439129,2.840780221257989e-10
2,4.741183811997707e-15,0.45861686298822896,0.5413831370120219
0,0.42088928923070323,0.0001653388066879787,0.5789453719625819
2,0.20524053410831405,1.0567558094367678e-05,0.7947488983340457
2,0.047393019083382865,1.369495286822709e-05,0.9525932859633397
2,4.250454337797015e-09,4.960725906800062e-05,0.9999503884902513
2,0.025850230574485374,8.666709163529552e-06,0.9741411027164091
2,0.02687887589481423,7.28894613751027e-06,0.9731138351587793
0,0.9985503102996287,4.2092130444356635e-06,0.0014454804873672011
2,8.298064535493948e-07,7.555790589482209e-06,0.9999916144030595
0,0.9087737396021794,0.09122626039755333,1.3563490866251826e-14
0,0.993899794862083,0.006100205124820164,1.2922448960257535e-11
2,5.35053506313435e-06,3.335648968190188e-05,0.9999612929756804
2,8.462314575579196e-09,5.088059054133957e-05,0.999949110947226
0,0.9999957390800601,1.4864254945908711e-06,2.774494029779653e-06
2,2.4222779946987673e-07,2.523743356324655e-06,0.9999972340285294
0,0.6649135272506594,1.145033551922386e-05,0.3350750224134231
0,0.9999675393394566,1.1489209187984083e-05,2.097145160184515e-05
2,0.00017907674692023385,7.886092341868734e-06,0.9998130371606447
2,0.15681263608177862,5.17903207767502e-06,0.8431821848857595
2,0.00017019008040690422,1.0362324251349386e-06,0.9998287736869576
0,0.999996809152069,3.1845942310004446e-06,6.253457412151576e-09
2,1.8245096306547517e-10,5.827472613494741e-05,0.9999417250910702
0,0.9945006441552081,4.642563781348748e-06,0.005494713281134151
0,0.8803907736794773,1.0182588292699872e-05,0.11959904373224504
2,0.006106650881199799,4.082578217928347e-06,0.9938892665406396
2,2.4318430072262654e-10,2.8455015923120838e-05,0.9999715447412625
0,0.9999655860866372,1.2641365345084121e-06,3.31497767980443e-05
2,0.12901154482578434,1.9748792633974184e-05,0.8709687063812721
2,0.009558131341384354,2.8878161661613357e-06,0.990438980842676
0,0.9993004855744105,3.251417859594005e-05,0.0006670002467331759
1,9.994599313701012e-44,1.0,4.8565120798137167e-20
2,1.277225750092106e-07,0.0007286233733151612,0.9992712489040326
0,0.939574070972678,5.155649072902939e-05,0.06037437253694221
2,0.0009794002365127342,3.876501247892816e-05,0.9989818347505758
0,0.9992112129628292,1.9436272324482475e-05,0.0007693507648556578
1,7.622007437920907e-12,0.7240993292929676,0.2759006706990648
2,5.188136552502316e-09,0.00041513990050651226,0.9995848549116463
0,0.6948651541104682,1.2309051946728749e-05,0.30512253683758084
2,0.00044396890489750755,2.2251717936424626e-05,0.9995337793770844
0,0.9998961167086524,0.00010381672830658343,6.656303135596412e-08
1,1.6012040684425173e-14,0.6937497354217542,0.30625026457853866
0,0.9994518285098913,9.053415215271554e-05,0.00045763733777985367
0,0.7395871558808121,1.1094762635393766e-05,0.26040174935615445
2,0.00022969161385938687,4.1589819016126e-06,0.9997661494041402
0,0.9122212810932402,3.238732193367555e-05,0.08774633158458152
0,0.9996697626418287,3.2748392178287995e-06,0.00032696251935136587
2,2.5327741406743923e-06,1.9926812714618357e-06,0.9999954745446838
2,0.002195158205137608,1.3180118233638357e-06,0.9978035237831289
0,0.9258704263664425,6.2357535401347326e-06,0.07412333787987556
0,0.9897575354866583,0.010242464512551995,7.315051484884619e-13
2,0.005016708759367771,8.668204503441427e-06,0.9949746230357318
2,7.991526396974985e-12,0.002761516244788181,0.9972384837472125
0,0.989745090628388,0.010254909370638051,9.758669034920284e-13
1,1.0270071286506158e-15,0.8113006638259077,0.18869933617436532
2,0.004572912194448362,8.21712551304446e-05,0.9953449165506149
2,0.01569707946852928,3.0648486144170047e-06,0.9842998556830338
2,0.10664130090662491,7.32195403891972e-06,0.8933513771391569
2,2.8570167726127095e-09,8.842948840613192e-06,0.99999115419452
0,0.9997659387889877,1.0935358657062217e-06,0.00023296767517284411
