dropout,seed,dir_acc,mae,rmse,mape,return_corr,vs_rw_pct
0.55,42,61.90476190476191,2.8093072326126567,3.940469442266806,3.962758343083549,0.2815050887773893,4.38958270960428
0.55,123,60.95238095238096,2.9437179101592026,4.199822276019625,4.165606341014041,0.2338072475432562,-0.1848763667561878
0.55,2024,66.66666666666666,2.883462382583392,4.1117402709421125,4.102205469855796,0.2621254222843803,1.865827119390619
